Usk5a7RkgFTolauj8k3pGQ,Sushi Bars,4.0,46,5.27E-01,1
ijvztKL0Atdwl6U_EQx0wQ,Japanese,4.5,55,9.99E-01,1
o98kicIhRgBjoMqQr2SzTQ,Mexican,4.5,77,9.98E-01,1
VdyMicenPeKtKD8LiP2ayw,Italian,4.0,134,5.99E-01,1
MJ3ePnHQO23sqwSdXXDscw,Chinese,4.5,14,9.97E-01,1
HD42q0hY9fPvlRZ0kS4qGQ,Tapas/Small Plates,4.0,1525,5.05E-01,1
585J6l1zaRRMZ8uU-Bc7Kg,American (Traditional),4.5,37,9.99E-01,1
5iziuvhlOhqH4dzvc-iDNA,Italian,4.0,105,5.99E-01,1
QYs-eROiXgFo8Wui9pnTIQ,Ramen,4.5,147,9.99E-01,1
iqIYib0QyWivEW8_R0narw,Chinese,4.5,44,9.97E-01,1
b2udDFPOtH2zURsCVcQM9g,Italian,4.0,114,5.99E-01,1
fJ6AA9S7SEq3sim_3Sim3g,American (New),4.0,427,6.33E-01,1
baIT89GubjGJV1mpn82Eeg,Chinese,4.5,43,9.97E-01,1
XEEONtVQC_QaqFK2HeWWPA,Indian,4.5,50,9.98E-01,1
2u_w3rthRzR2uEihW5BC4A,Italian,4.0,2890,6.31E-01,1
X2W9OyDwI5oKK8ZpyUwxRQ,Food Trucks,4.5,14,9.99E-01,1
GgzHODc1EexRRE3EZ9-uuw,Italian,4.5,59,9.99E-01,1
1bQoRL6hTc0i6razz_6mNg,Sushi Bars,4.0,376,5.58E-01,1
vHdLpsJQerIaZqh8UbOThw,Bakeries,4.5,159,9.99E-01,1
iFCz-xI7CV98fcaB4Chh3g,Cocktail Bars,4.5,249,9.99E-01,1
XiDp4JcHP_y438nUsSFSvg,Italian,4.0,353,6.06E-01,1
f2t1xgVCwBKe6LwUEmfWcg,Italian,4.5,156,9.99E-01,1
hsMSCuhbpw8w22T9alfV5w,Japanese,4.5,111,9.99E-01,1
1aQn5XzAk_lVwxn997fphQ,Bars,4.0,2708,5.45E-01,1
7pQkf1sCiZL42RGsUHDlLQ,Italian,4.0,623,5.69E-01,1
3CrAvu81KXQ31hdiL5_HTw,American (New),5.0,4,5.89E-01,1
4a-VV_CbVMZQ8Wh4yfXT3g,Mexican,4.5,208,9.98E-01,1
PoqyugcuH71tkEwXnDcmYQ,Sushi Bars,4.0,2322,5.61E-01,1
QCCVxVRt1amqv0AaEWSKkg,Italian,4.5,145,9.99E-01,1
NlMfuqYcthuxoTPn8JtbAw,Wine Bars,4.5,23,9.99E-01,1
7_irk3INOSCw1JojQdCN9g,Italian,4.5,37,9.99E-01,1
ZYRul0i1bhOjirHED6Kd0w,American (New),4.0,111,5.89E-01,1
kOqVXdqRzWIEK7XiQWxmJQ,Bars,4.0,225,5.11E-01,1
le3t2klC9l-Xc3Uym0i6GA,American (New),4.5,148,9.99E-01,1
qeeeYc6CSmvZkdWerAd_6w,Indian,4.5,242,9.98E-01,1
1MHEntGVnZ53mhryc7rO8w,Korean,4.5,81,9.98E-01,1
WJmzdY8wZh8bBx5vbE14oQ,American (New),4.0,1297,6.54E-01,1
8vxNQrL_ONPNXZ1VuMTmCw,Italian,4.0,123,5.99E-01,1
EIqBoH9xi6iOBEK-5sJB4w,American (New),4.5,104,9.99E-01,1
Z_rf6m-nWURKNMfQJ2p6YA,Ethiopian,4.5,93,9.99E-01,1
MYNuNq44n_yvZ_B2tZABTw,Vegan,4.5,161,9.99E-01,1
fBCkn1-ZVVSF93nRMHnfHg,Cocktail Bars,4.0,1003,5.21E-01,1
mPkcEqXKmXsM3qTwmcaBHQ,Indian,4.5,17,9.98E-01,1
M2mLuHbmDzwR8QMGqdLjrQ,American (New),4.0,1132,6.20E-01,1
mKRMTGAOQKPIdhi8LKB4Tg,Chinese,4.5,34,9.97E-01,1
HRh--R5HWAvt35RQfzFufQ,American (New),4.0,834,5.97E-01,1
zKMT-FeuSA9fUUBsbhYwvA,Indian,4.5,38,9.98E-01,1
_LgI5387qAmMuS8i6h69cg,American (New),4.0,395,5.81E-01,1
kibB0UPXfZaMauCBsON3nw,Italian,4.0,138,5.99E-01,1
L1pSvN8CNDzNzaJxxIav1g,Chinese,4.5,179,9.97E-01,1
cDKJXOLYErzbtK74-dp5mA,Beer Bar,4.5,44,9.99E-01,1
OuBPqDbiFNVdR4LQzrYy7Q,Italian,4.0,59,5.99E-01,1
6RcERUi2SdbM9UZfuNYSiA,Mexican,4.5,20,9.98E-01,1
OrMiFzZMMBpBbUMlKATM5A,Mexican,4.5,18,9.98E-01,1
9TDyIOrSrncpsAUxVqx3aA,American (New),4.0,405,6.30E-01,1
25YUCg245RJ8kVlMuDr5SA,Sushi Bars,4.0,85,5.27E-01,1
Nw00vHONgJzgvl59NNzceA,Japanese,4.5,166,9.99E-01,1
ikLXOtQXnpCf0HVNOhpgMQ,American (New),4.5,198,9.99E-01,1
NqSVQ_DJZpVmCbJHaFcIsQ,Japanese,4.0,1536,5.35E-01,1
jGBBu6ppRzyPjerTLr_PaQ,Mexican,4.5,153,9.98E-01,1
AC0w9wRZK1buF64sO6ozLA,Italian,4.0,114,5.99E-01,1
z_Y2VIrU5ugc_5oeHv10Rg,Korean,4.5,184,9.98E-01,1
m12h--zYSu9uuRdF09nc9g,American (Traditional),4.5,59,9.99E-01,1
P6V9RkieLSCfm1yrfEEMlQ,Italian,4.0,454,6.24E-01,1
7bO6OHn52SJP4Mi3U-XflQ,Breakfast & Brunch,4.5,204,9.99E-01,1
IYezm9IJBTbSuBGXLV9o2g,Wine Bars,4.5,52,9.99E-01,1
nzQw7cSUCBs3Y486R8wMKA,Sushi Bars,4.0,214,5.27E-01,1
c9wrd7-qXg0xbIrrxUEq7w,Korean,4.5,93,9.98E-01,1
hTNYfEyEcUV_VqD-YSVkhg,Indian,4.5,58,9.98E-01,1
z03yUG3Os6qn5WTbuh-8jQ,Japanese,4.5,266,9.99E-01,1
W_wUCBAxmY4EMDvcYuwgug,Italian,4.0,172,5.99E-01,1
11855kAfayv4GH6DgGwvkQ,Sushi Bars,5.0,146,5.27E-01,1
aXRrMXXoAN7lawHICgmsxw,Burgers,4.5,285,9.99E-01,1
vgWhgyhMwlusptWMernsPw,Sushi Bars,4.0,69,5.27E-01,1
pIBzdphPacqDW-P64F9Evg,Chinese,4.5,68,9.97E-01,1
tJlE4fbld7dr7pF6wHovNQ,Mexican,4.5,132,9.98E-01,1
0O6qkdWLc4K-WUerYEPj3w,Sushi Bars,4.0,138,5.27E-01,1
QJU5wIrnDvCcugpssTAmYw,Sushi Bars,4.0,158,5.27E-01,1
qeuJgUdcmL5yAweOsMm6rA,Brewpubs,4.0,2408,5.01E-01,1
IgS9xRUiHIZjX5XeXg1cyQ,Japanese,4.5,35,9.99E-01,1
CjSLDlOGzyHcJPwYXZQsWw,Beer Gardens,4.5,10,9.99E-01,1
D_s9VHaep89yF77V8Rwq-w,American (New),4.0,776,5.84E-01,1
2_BHLrHV-7dS3aJmxEICPg,American (Traditional),4.5,82,9.99E-01,1
dZpkHGnBrT3iD_sWGu9Cvw,Mexican,4.5,59,9.98E-01,1
C45YKxSDpBekWLPDl_-xBA,American (Traditional),4.5,10,9.99E-01,1
0Zdd0qp4MgDh7fChBP8ISg,Italian,4.0,306,6.28E-01,1
WZUIlyefoUhuH_VkVCEyAw,Italian,4.0,532,6.24E-01,1
YUUtttv6Ak-Vnwtvq9myrw,Ethiopian,4.5,184,9.99E-01,1
f3sM7oEaTBI_XIa9yBoVjw,Italian,4.0,17,5.99E-01,1
ZfEJSBMF9T3tmgdCRcqo5Q,Pubs,4.5,79,9.99E-01,1
1IHu0wSbU8SnkhS_I--Ehg,Indian,4.5,60,9.98E-01,1
-4OstiXBcslLFPIok14_Hw,Italian,5.0,73,5.99E-01,1
-0mf9xa8pwtAPiHl4MK0cA,Sushi Bars,4.0,164,5.27E-01,1
3awTUGMdUVrwEBkFFOxn9Q,Italian,4.0,101,5.99E-01,1
uC9XuBBvkdKAp8AGZGCvpQ,Italian,4.0,536,6.15E-01,1
Zv9dVSpfKxt4d_v65H50Iw,Chinese,4.5,74,9.97E-01,1
LneYa7tWuqNNmmI9wg7RQQ,American (Traditional),4.5,68,9.99E-01,1
HKXdBKKvjdZDxLrYlKosfg,American (New),4.5,62,9.99E-01,1
Ih5Q1cNDLchhi1FqqTwrag,Indian,4.5,123,9.98E-01,1
T1byj0cyKsnzgPFDPh3NXA,Italian,4.0,285,5.99E-01,1
FjELUUdnl5ks2_LbRaqQZQ,Sushi Bars,4.0,131,5.27E-01,1
OBVPx-Cu7G-GU52PVQGuiQ,Asian Fusion,4.5,50,9.99E-01,1
Yo9G99eByWqZ2cl8mVogdQ,Mexican,4.5,57,9.98E-01,1
XeDtnkWNTd3oo75Vij96bQ,American (New),4.5,14,9.99E-01,1
IEoT1cDcTtdpuiFyKChVyg,Desserts,4.5,20,9.99E-01,1
wR_1qgyFgbRq1abxnNBO_A,Japanese,4.0,319,5.01E-01,1
g-TDsNXk3WyuRgSyZt019Q,American (New),4.0,568,5.25E-01,1
ulMhEx7j-4qySp8xExz4Bg,Tapas Bars,4.5,97,9.99E-01,1
rr-hXB0ZqXLzUP97yftp0g,Italian,4.0,1281,5.97E-01,1
YBIhTjmEH3IEZW4Dr5ReRA,Chinese,4.5,239,9.97E-01,1
02hhtAO83rZBU1hflleElA,Mexican,4.5,26,9.98E-01,1
FxMBongg25Q8jep4ryEYcA,Chinese,4.5,4,9.97E-01,1
OYSTaL3muVl2bOFmCbZq5Q,Italian,4.0,140,5.99E-01,1
qWKFLOsbe0P5E1Uqp_SvRQ,American (New),4.0,278,5.89E-01,1
1Pxg1AMf0rEn9QF__ZYoWw,Sushi Bars,4.0,290,5.27E-01,1
MK0OMY_u9unl8xSqjPLtMw,Mexican,4.5,238,9.98E-01,1
G4KBnIgAIRk8r1epqBANow,Mediterranean,4.5,9,9.99E-01,1
aAjYDTVRM4q3-n4iiHu2Pw,Mexican,4.5,24,9.98E-01,1
m0l7ZrOIJWfMTS-R36Z5Ng,Tapas/Small Plates,4.5,46,9.99E-01,1
zcUMXRibnCVpCEKC0gu6BQ,American (New),4.0,42,5.89E-01,1
agf95R52ibcUTde8FjsZAg,Sushi Bars,4.0,190,5.27E-01,1
K_s-9Wd6vXSfnxYFzhE0Kw,Sushi Bars,4.5,80,9.99E-01,1
ygRO-ce9lDo-ahjfufIK-g,American (Traditional),4.5,21,9.99E-01,1
2cgW0WkydWsSpxzVYu2skw,Chinese,4.5,107,9.97E-01,1
4lwccDlo87MhuKGHIGzxqw,American (New),4.0,33,5.89E-01,1
Om3bX0cVQJwdfm9UBIQomQ,Sushi Bars,4.0,14,5.27E-01,1
N6MqImnHf93RT_q1mMS3vQ,Mexican,4.5,46,9.98E-01,1
HTgKfmmlzgE43trhntv8-w,Korean,4.5,257,9.98E-01,1
2pyptDpBy5zyU2w8g3plvA,Japanese,4.5,205,9.99E-01,1
N5Uje7ro3LHo49UXcnPUHg,Chinese,4.5,69,9.97E-01,1
W-LQnIsAwUXIafRMbbge3Q,Italian,4.0,92,5.99E-01,1
6b_rpNjO7xq26KKl6NnJCQ,Italian,4.0,62,5.99E-01,1
kr5fRwdHtVwPPwSJxm9Fkg,Italian,4.5,157,9.99E-01,1
A4VVvi8D9ak9rezJXTzGxw,Indian,4.5,42,9.98E-01,1
dihFK3WDo0cXYxcl-PAtvQ,Chinese,4.5,95,9.97E-01,1
XkJwrkAzxetxuwcb9-tqDg,Indian,4.5,34,9.98E-01,1
fmjVPQqAfeP7iuuVsmZB_A,Korean,4.5,180,9.98E-01,1
HHhlxz30M4bwlSvN1Gb12Q,Tacos,4.5,103,9.99E-01,1
dJWEzqPtq_g6Nki_cXdHGQ,American (New),4.0,129,5.89E-01,1
HYz2oznFahIDPmhcmUV3pw,Mexican,4.5,33,9.98E-01,1
-JqrUI1y8jaUQma7t2ShUA,American (Traditional),4.5,121,9.99E-01,1
vrQ8mk6JmsSUSoHmUCkRjA,American (New),4.0,133,5.89E-01,1
YcGHCoSkl2PLKsHQCiu0HA,Mexican,4.5,77,9.98E-01,1
6jihTp9mE2UsdC8NzPb2_g,Italian,4.0,335,6.26E-01,1
SMyaPzNYcywRTQMEu985fQ,Indian,4.5,251,9.98E-01,1
Kx4Pfw7xZJTBsL0X6btbBQ,American (New),4.0,19,5.89E-01,1
90K_4UBtEnJ1yqTbyMnRCQ,Cambodian,4.5,15,9.99E-01,1
u3tq9fqUpLT8xd8E9Rmcug,Bars,4.5,44,9.99E-01,1
iSpngVp_dqXRxJoaLqoUcQ,Chinese,4.5,182,9.97E-01,1
0KXSzPhAPMgn4zF290vSfQ,Sushi Bars,4.0,262,5.27E-01,1
RU6E7WsAfsTRcjXxH1Lo5A,Indian,4.5,74,9.98E-01,1
eDUIsHfVn-J5-HiO7XhbDQ,Asian Fusion,4.5,19,9.99E-01,1
U2KiiHBDKqLIrsW0vmUhYQ,American (New),5.0,13,5.89E-01,1
us7g3OCOFDXjZpmYqQ-f3A,American (New),4.5,13,9.99E-01,1
6-PThU0EzyDg1HHEJ8Y4WQ,American (Traditional),4.0,869,5.05E-01,1
YIw1zpK-rIVQE0A2i-WUlQ,Italian,4.0,57,5.99E-01,1
MXrtea8Q4NBXStZIqIBaLg,Bars,4.0,88,5.11E-01,1
YgLA7vaEpsbj2ZqC2nn6gA,Italian,4.5,85,9.99E-01,1
gSkiRGUvY9pKdQ55cjWAuQ,Mexican,4.5,258,9.98E-01,1
6WbEdfepd8KYQtXjgLn9Yw,Japanese,4.5,23,9.99E-01,1
J1_ZNtkV2ig62bIHl5WI7g,Bars,4.0,50,5.11E-01,1
vowURfVQ42YiOu_eNP2Qjg,American (New),4.0,182,5.89E-01,1
uTh0BMlaqBtjx2ws-hsqQg,Italian,4.0,124,5.99E-01,1
oVAi-lRa-4PXgG73KO8oXw,Latin American,4.5,156,9.99E-01,1
31acLzszeCCpeXmyAnoTdg,Italian,4.0,131,5.99E-01,1
yG5tkMER9Ftkv4RDwMaQuA,Noodles,4.5,103,9.99E-01,1
gUDGRSce4o-FLSH9QliEsg,Indian,4.5,46,9.98E-01,1
JogUSDKa1xyG3lLEmD4Xjg,Italian,4.0,237,5.99E-01,1
xRfw_M1BdMpnEzMcFCY_7g,Italian,4.0,131,5.99E-01,1
K1oOfSJZDjpOdJ_gcZKqmg,Himalayan/Nepalese,4.5,37,9.99E-01,1
fUgBP5sRHkV1bXrn-B3-XQ,Italian,4.0,175,5.99E-01,1
_p7kl-pGMnkTMsbuyNB3QQ,Bars,4.0,242,5.11E-01,1
Y_6m9iJZK7EGZorBS9g6hA,Italian,4.5,74,9.99E-01,1
_393npnr0Dw1aGKy83x_0A,Pizza,4.5,265,9.99E-01,1
7Vk37BcUytzzlAD09hru7g,Tacos,4.5,129,9.99E-01,1
Xggv8kIkfS4jgIShSLBpeQ,Mexican,4.5,258,9.98E-01,1
GXR2Jv645UiQr971MZyHWA,American (New),4.5,238,9.99E-01,1
CiYLq33nAyghFkUR15pP-Q,Tacos,4.0,1439,5.99E-01,1
Gab5zeVXOkqgOQgdLQ12gg,Italian,4.0,45,5.99E-01,1
Dz7tylxB6m-xnowUdozK0A,American (New),5.0,4,5.89E-01,1
z7nc1PoggzyXUK8Fz9-P9g,Grocery,4.5,10,9.99E-01,1
rCOIoZ3WuA6pkgRltfEN1g,Italian,4.0,296,5.99E-01,1
ErMbXNAH3v_M0lltn7EieQ,American (New),4.0,226,5.89E-01,1
t1mWfxivNyGde5VxYYYhSA,Korean,4.5,171,9.98E-01,1
dVTnwDQv-983RKyeE1RxAg,Indian,4.5,97,9.98E-01,1
2M2sW2_rKm3kuzppic5zIg,Italian,4.0,550,6.29E-01,1
kavBnF8iYjEaq1Vvjf1VGQ,Sandwiches,4.5,66,9.99E-01,1
dbuUMVNIXxpKC_nwPqICuA,Mexican,4.5,191,9.98E-01,1
MIMD1AIZa2o3afWbh-NKOA,Italian,4.0,117,5.99E-01,1
eB7QxG3uyGhbEMnjBeZQIg,Italian,4.0,213,5.99E-01,1
LBbfb54SL3GpSgyG9fv-Mg,Mexican,4.5,84,9.98E-01,1
G2hTYYzvlg75BisWSHarLQ,Italian,4.0,62,5.99E-01,1
6tsGC9lrOQ3sPk6-YDa_Ng,Italian,4.5,137,9.99E-01,1
UPqvlPxU_8lVrBGvqyzj9Q,Italian,4.0,1219,5.97E-01,1
NDKeLqlkIdWwajgjIvhU4Q,Mediterranean,4.5,62,9.99E-01,1
k8I6z5B28dxWxSCziSIo3Q,American (Traditional),4.5,65,9.99E-01,1
bWCf6IyUXaVcPvHKrECzxQ,Indian,4.5,35,9.98E-01,1
oXjd7i1LAgeAWcMup0N1zg,Izakaya,4.0,405,5.10E-01,1
4fa2rkET8eT6sf9kUZx0jQ,Korean,4.5,25,9.98E-01,1
eQT08GgVIYQi5wi6ciHbSQ,Noodles,4.0,419,5.13E-01,1
9h9nMMvnINJWMt7TjJtePw,Mexican,4.5,59,9.98E-01,1
LGNpVs8cRBllNVml8wI0Vg,Italian,4.0,522,6.34E-01,1
KUEvQaD3NzVDSruOojBddA,Vegan,4.5,144,9.99E-01,1
LaLLwkcB13NaT1bv4ysMOQ,Mexican,4.5,74,9.98E-01,1
6ThdJligZWCUCKjnbKgKFQ,Italian,4.0,178,5.99E-01,1
CUivTcULsu5MJIYYNVm1zw,Sushi Bars,4.0,547,5.44E-01,1
SjcaXyflSrK0PlcgFqgcnw,American (New),4.5,299,9.99E-01,1
Z0v0NOziKoF6g_NzO68Z6g,Ramen,4.0,996,5.21E-01,1
82E6Mzc7D98FmlaqCfq5Yw,Mexican,4.5,93,9.98E-01,1
pTol2IRlvefELaJmIvxK8Q,Mexican,4.5,78,9.98E-01,1
oCwO_05Tn2ruZDkytewnIw,Middle Eastern,4.5,203,9.99E-01,1
Bv6NmYjqcTnqB2uRc2shbg,Mexican,4.5,82,9.98E-01,1
pOEHpNa4B6oesmr5ltiv8A,Italian,4.0,873,6.26E-01,1
MMNYAP3sk7JEvUiVelJKOw,Mexican,4.5,74,9.98E-01,1
